discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code
Wrestling,sydney-2000,"Light-Heavyweight, Freestyle (??5 kilograms) Men",Men,SILVER,Athlete,,Yoel ROMERO,Cuba,CU
Wrestling,sydney-2000,"Light-Heavyweight, Freestyle (??5 kilograms) Men",Men,BRONZE,Athlete,,Mogamed IBRAGIMOV,North Macedonia,MK
Wrestling,sydney-2000,"Super-Heavyweight, Freestyle (??30 kilograms) Men",Men,GOLD,Athlete,,David MUSULBES,Russian Federation,RU
Wrestling,sydney-2000,"Super-Heavyweight, Freestyle (??30 kilograms) Men",Men,SILVER,Athlete,,Artur TAYMAZOV,Uzbekistan,UZ
Wrestling,sydney-2000,"Super-Heavyweight, Freestyle (??30 kilograms) Men",Men,BRONZE,Athlete,,Alexis RODRIGUEZ,Cuba,CU
Wrestling,sydney-2000,"Super-Heavyweight, Greco-Roman (??30 kilograms) Men",Men,GOLD,Athlete,,Rulon GARDNER,United States of America,US
Wrestling,sydney-2000,"Super-Heavyweight, Greco-Roman (??30 kilograms) Men",Men,SILVER,Athlete,,Aleksandr KARELIN,Russian Federation,RU
Wrestling,sydney-2000,"Super-Heavyweight, Greco-Roman (??30 kilograms) Men",Men,BRONZE,Athlete,,Dmitry DEBELKA,Belarus,BY
Wrestling,sydney-2000,"Light-Heavyweight, Greco-Roman (??5 kilograms) Men",Men,GOLD,Athlete,,Hamza YERLIKAYA,Turkey,TR
Wrestling,sydney-2000,"Light-Heavyweight, Greco-Roman (??5 kilograms) Men",Men,SILVER,Athlete,,Sandor Istvan BARDOSI,Hungary,HU
Wrestling,sydney-2000,"Light-Heavyweight, Greco-Roman (??5 kilograms) Men",Men,BRONZE,Athlete,,Mukhran VAKHTANGADZE,Georgia,GE
Wrestling,sydney-2000,"Lightweight, Greco-Roman (??3 kilograms) Men",Men,GOLD,Athlete,,Varteres SAMURGASHEV,Russian Federation,RU
Wrestling,sydney-2000,"Lightweight, Greco-Roman (??3 kilograms) Men",Men,SILVER,Athlete,,Juan Luis MAREN,Cuba,CU
Wrestling,sydney-2000,"Lightweight, Greco-Roman (??3 kilograms) Men",Men,BRONZE,Athlete,,Akaki CHACHUA,Georgia,GE
Wrestling,sydney-2000,"Middleweight, Freestyle (??6 kilograms) Men",Men,GOLD,Athlete,,Brandon SLAY,United States of America,US
Wrestling,sydney-2000,"Middleweight, Freestyle (??6 kilograms) Men",Men,SILVER,Athlete,,Ui-Je Mun,Republic of Korea,KR
Wrestling,sydney-2000,"Middleweight, Freestyle (??6 kilograms) Men",Men,BRONZE,Athlete,,Adem BEREKET,Turkey,TR
Wrestling,sydney-2000,"Bantamweight, Freestyle (??4 kilograms) Men",Men,GOLD,Athlete,,Namig ABDULLAYEV,Azerbaijan,AZ
Wrestling,sydney-2000,"Bantamweight, Freestyle (??4 kilograms) Men",Men,SILVER,Athlete,,Samuel HENSON,United States of America,US
Wrestling,sydney-2000,"Bantamweight, Freestyle (??4 kilograms) Men",Men,BRONZE,Athlete,,Amiran KARDANOV,Greece,GR
Wrestling,sydney-2000,"Welterweight, Freestyle (??9 kilograms) Men",Men,GOLD,Athlete,,Daniel IGALI,Canada,CA
Wrestling,sydney-2000,"Welterweight, Freestyle (??9 kilograms) Men",Men,SILVER,Athlete,,Arsen GITINOV,Russian Federation,RU
Wrestling,sydney-2000,"Welterweight, Freestyle (??9 kilograms) Men",Men,BRONZE,Athlete,,Lincoln MCILRAVY,United States of America,US
Wrestling,sydney-2000,"Welterweight, Greco-Roman (??9 kilograms) Men",Men,GOLD,Athlete,,Filiberto AZCUY,Cuba,CU
Wrestling,sydney-2000,"Welterweight, Greco-Roman (??9 kilograms) Men",Men,SILVER,Athlete,,Katsuhiko NAGATA,Japan,JP
Wrestling,sydney-2000,"Welterweight, Greco-Roman (??9 kilograms) Men",Men,BRONZE,Athlete,,Aleksey Glushkov,Russian Federation,RU
Wrestling,sydney-2000,"Featherweight, Greco-Roman (??8 kilograms) Men",Men,GOLD,Athlete,,Armen NAZARYAN,Bulgaria,BG
Wrestling,sydney-2000,"Featherweight, Greco-Roman (??8 kilograms) Men",Men,SILVER,Athlete,,In-Seop Kim,Republic of Korea,KR
Wrestling,sydney-2000,"Featherweight, Greco-Roman (??8 kilograms) Men",Men,BRONZE,Athlete,,Zetian SHENG,People's Republic of China,CN
Wrestling,sydney-2000,"Heavyweight, Freestyle (>97 kilograms) Men",Men,GOLD,Athlete,,Sahid MURTAZALIYEV,Russian Federation,RU
Wrestling,sydney-2000,"Heavyweight, Freestyle (>97 kilograms) Men",Men,SILVER,Athlete,,Islam BAYRAMUKOV,Kazakhstan,KZ
Wrestling,sydney-2000,"Heavyweight, Freestyle (>97 kilograms) Men",Men,BRONZE,Athlete,,Eldar K'urt'anidze,Georgia,GE
Wrestling,sydney-2000,"Lightweight, Freestyle (??3 kilograms) Men",Men,GOLD,Athlete,,Murad Umakhanov,Russian Federation,RU
Wrestling,sydney-2000,"Lightweight, Freestyle (??3 kilograms) Men",Men,SILVER,Athlete,,Serafim BARZAKOV,Bulgaria,BG
Wrestling,sydney-2000,"Lightweight, Freestyle (??3 kilograms) Men",Men,BRONZE,Athlete,,Jae-Sung JANG,Republic of Korea,KR
Wrestling,sydney-2000,"Heavyweight, Greco-Roman (>97 kilograms) Men",Men,GOLD,Athlete,,Mikael LJUNGBERG,Sweden,SE
Wrestling,sydney-2000,"Heavyweight, Greco-Roman (>97 kilograms) Men",Men,SILVER,Athlete,,David SALDADZE,Ukraine,UA
Wrestling,sydney-2000,"Heavyweight, Greco-Roman (>97 kilograms) Men",Men,BRONZE,Athlete,,Steven LOWNEY,United States of America,US
Wrestling,sydney-2000,"Middleweight, Greco-Roman (??6 kilograms) Men",Men,GOLD,Athlete,,Mourat KARDANOV,Russian Federation,RU
Wrestling,sydney-2000,"Middleweight, Greco-Roman (??6 kilograms) Men",Men,SILVER,Athlete,,Matt James LINDLAND,United States of America,US
Wrestling,sydney-2000,"Middleweight, Greco-Roman (??6 kilograms) Men",Men,BRONZE,Athlete,,Marko YLI-HANNUKSELA,Finland,FI
Wrestling,sydney-2000,"Featherweight, Freestyle (??8 kilograms) Men",Men,GOLD,Athlete,,Alireza DABIR,Islamic Republic of Iran,IR
Wrestling,sydney-2000,"Featherweight, Freestyle (??8 kilograms) Men",Men,SILVER,Athlete,,Yevgen BUSLOVYCH,Ukraine,UA
Wrestling,sydney-2000,"Featherweight, Freestyle (??8 kilograms) Men",Men,BRONZE,Athlete,,Terry BRANDS,United States of America,US
Football,sydney-2000,football women,Women,GOLD,GameTeam,Norway team,,Norway,NO
Football,sydney-2000,football women,Women,SILVER,GameTeam,United States team,,United States of America,US
Football,sydney-2000,football women,Women,BRONZE,GameTeam,Germany team,,Germany,DE
Football,sydney-2000,football men,Men,GOLD,GameTeam,Cameroon team,,Cameroon,CM
Football,sydney-2000,football men,Men,SILVER,GameTeam,Spain team,,Spain,ES
Football,sydney-2000,football men,Men,BRONZE,GameTeam,Chile team,,Chile,CL
Canoe Sprint,sydney-2000,K1 1000m kayak single men,Men,GOLD,Athlete,,Knut HOLMANN,Norway,NO
Canoe Sprint,sydney-2000,K1 1000m kayak single men,Men,SILVER,Athlete,,Petar MERKOV,Bulgaria,BG
Canoe Sprint,sydney-2000,K1 1000m kayak single men,Men,BRONZE,Athlete,,Tim BRABANTS,Great Britain,GB
Canoe Sprint,sydney-2000,K4 500m kayak four women,Women,GOLD,GameTeam,Germany team,,Germany,DE
Canoe Sprint,sydney-2000,K4 500m kayak four women,Women,SILVER,GameTeam,Hungary team,,Hungary,HU
Canoe Sprint,sydney-2000,K4 500m kayak four women,Women,BRONZE,GameTeam,Romania team,,Romania,RO
Canoe Sprint,sydney-2000,K1 500m kayak single men,Men,GOLD,Athlete,,Knut HOLMANN,Norway,NO
Canoe Sprint,sydney-2000,K1 500m kayak single men,Men,SILVER,Athlete,,Petar MERKOV,Bulgaria,BG
Canoe Sprint,sydney-2000,K1 500m kayak single men,Men,BRONZE,Athlete,,Michael KOLGANOV,Israel,IL
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,GOLD,GameTeam,Hungary team,Ferenc NOVAK,Hungary,HU
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,GOLD,GameTeam,Hungary team,Imre PULAI,Hungary,HU
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,SILVER,GameTeam,Poland team,Pawel BARASZKIEWICZ,Poland,PL
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,SILVER,GameTeam,Poland team,Daniel JEDRASZKO,Poland,PL
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,BRONZE,GameTeam,Romania team,Florin POPESCU,Romania,RO
Canoe Sprint,sydney-2000,C2 500m canoe double men,Men,BRONZE,GameTeam,Romania team,Mitica PRICOP,Romania,RO
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,GOLD,GameTeam,Italy team,Beniamino BONOMI,Italy,IT
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,GOLD,GameTeam,Italy team,Antonio ROSSI,Italy,IT
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,SILVER,GameTeam,Sweden team,Henrik NILSSON,Sweden,SE
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,SILVER,GameTeam,Sweden team,Markus OSCARSSON,Sweden,SE
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,BRONZE,GameTeam,Hungary team,Krisztian BARTFAI,Hungary,HU
Canoe Sprint,sydney-2000,K2 1000m kayak double men,Men,BRONZE,GameTeam,Hungary team,Krisztian VEREB,Hungary,HU
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,GOLD,GameTeam,Germany team,Birgit FISCHER,Germany,DE
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,GOLD,GameTeam,Germany team,Katrin WAGNER,Germany,DE
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,SILVER,GameTeam,Hungary team,Katalin KOVACS,Hungary,HU
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,SILVER,GameTeam,Hungary team,Szilvia SZABO,Hungary,HU
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,BRONZE,GameTeam,Poland team,Beata SOKOLOWSKA KULESZA,Poland,PL
Canoe Sprint,sydney-2000,K2 500m kayak double women,Women,BRONZE,GameTeam,Poland team,Aneta KONIECZNA,Poland,PL
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,GOLD,GameTeam,Hungary team,Zoltan KAMMERER,Hungary,HU
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,GOLD,GameTeam,Hungary team,Botond STORCZ,Hungary,HU
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,SILVER,GameTeam,Australia team,Andrew Lawrence TRIM,Australia,AU
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,SILVER,GameTeam,Australia team,Daniel COLLINS,Australia,AU
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,BRONZE,GameTeam,Germany team,Ronald RAUHE,Germany,DE
Canoe Sprint,sydney-2000,K2 500m kayak double men,Men,BRONZE,GameTeam,Germany team,Tim WIESKOTTER,Germany,DE
Canoe Sprint,sydney-2000,K1 500m kayak single women,Women,GOLD,Athlete,,Josefa IDEM,Italy,IT
Canoe Sprint,sydney-2000,K1 500m kayak single women,Women,SILVER,Athlete,,Caroline BRUNET,Canada,CA
Canoe Sprint,sydney-2000,K1 500m kayak single women,Women,BRONZE,Athlete,,Katrin BORCHERT,Australia,AU
Canoe Sprint,sydney-2000,C1 500m canoe single men,Men,GOLD,Athlete,,Gyorgy KOLONICS,Hungary,HU
Canoe Sprint,sydney-2000,C1 500m canoe single men,Men,SILVER,Athlete,,Maksim OPALEV,Russian Federation,RU
Canoe Sprint,sydney-2000,C1 500m canoe single men,Men,BRONZE,Athlete,,Andreas DITTMER,Germany,DE
Canoe Sprint,sydney-2000,K4 1000m kayak four men,Men,GOLD,GameTeam,Hungary team,,Hungary,HU
Canoe Sprint,sydney-2000,K4 1000m kayak four men,Men,SILVER,GameTeam,Germany team,,Germany,DE
Canoe Sprint,sydney-2000,K4 1000m kayak four men,Men,BRONZE,GameTeam,Poland team,,Poland,PL
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,Florin POPESCU,Romania,RO
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,GOLD,GameTeam,Romania team,Mitica PRICOP,Romania,RO
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,SILVER,GameTeam,Cuba team,Leobaldo PEREIRA,Cuba,CU
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,SILVER,GameTeam,Cuba team,Ibrahim ROJAS BLANCO,Cuba,CU
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,BRONZE,GameTeam,Germany team,Lars KOBER,Germany,DE
Canoe Sprint,sydney-2000,C2 1000m canoe double men,Men,BRONZE,GameTeam,Germany team,Stefan UTESS,Germany,DE
Canoe Sprint,sydney-2000,C1 1000m canoe single men,Men,GOLD,Athlete,,Andreas DITTMER,Germany,DE
Canoe Sprint,sydney-2000,C1 1000m canoe single men,Men,SILVER,Athlete,,Ledys Frank BALCEIRO,Cuba,CU
Canoe Sprint,sydney-2000,C1 1000m canoe single men,Men,BRONZE,Athlete,,Stephen GILES,Canada,CA
Badminton,sydney-2000,doubles men,Men,GOLD,GameTeam,Indonesia team,Candra WIJAYA,Indonesia,ID
Badminton,sydney-2000,doubles men,Men,GOLD,GameTeam,Indonesia team,Tony GUNAWAN,Indonesia,ID
Badminton,sydney-2000,doubles men,Men,SILVER,GameTeam,Republic of Korea team #1,Dong Soo LEE,Republic of Korea,KR
Badminton,sydney-2000,doubles men,Men,SILVER,GameTeam,Republic of Korea team #1,Yong-Seong Yu,Republic of Korea,KR
Badminton,sydney-2000,doubles men,Men,BRONZE,GameTeam,Republic of Korea team #2,Tae-Kwon HA,Republic of Korea,KR
Badminton,sydney-2000,doubles men,Men,BRONZE,GameTeam,Republic of Korea team #2,Dong Moon KIM,Republic of Korea,KR
Badminton,sydney-2000,Singles women,Women,GOLD,Athlete,,Zhichao GONG,People's Republic of China,CN
Badminton,sydney-2000,Singles women,Women,SILVER,Athlete,,Camilla MARTIN,Denmark,DK
Badminton,sydney-2000,Singles women,Women,BRONZE,Athlete,,Zhaoying YE,People's Republic of China,CN
Badminton,sydney-2000,doubles women,Women,GOLD,GameTeam,People's Republic of China team #2,Fei GE,People's Republic of China,CN
Badminton,sydney-2000,doubles women,Women,GOLD,GameTeam,People's Republic of China team #2,Jun GU,People's Republic of China,CN
Badminton,sydney-2000,doubles women,Women,SILVER,GameTeam,People's Republic of China team,Nanyan HUANG,People's Republic of China,CN
Badminton,sydney-2000,doubles women,Women,SILVER,GameTeam,People's Republic of China team,Wei YANG,People's Republic of China,CN
Badminton,sydney-2000,doubles women,Women,BRONZE,GameTeam,People's Republic of China team #1,Ling GAO,People's Republic of China,CN
Badminton,sydney-2000,doubles women,Women,BRONZE,GameTeam,People's Republic of China team #1,Yiyuan QIN,People's Republic of China,CN
Badminton,sydney-2000,Singles men,Men,GOLD,Athlete,,Xinpeng JI,People's Republic of China,CN
Badminton,sydney-2000,Singles men,Men,SILVER,Athlete,,HENDRAWAN ,Indonesia,ID
Badminton,sydney-2000,Singles men,Men,BRONZE,Athlete,,Xuanze XIA,People's Republic of China,CN
Badminton,sydney-2000,Doubles mixed,Mixed,GOLD,GameTeam,People's Republic of China team #2,Ling GAO,People's Republic of China,CN
Badminton,sydney-2000,Doubles mixed,Mixed,GOLD,GameTeam,People's Republic of China team #2,Jun ZHANG,People's Republic of China,CN
Badminton,sydney-2000,Doubles mixed,Mixed,SILVER,GameTeam,Indonesia team #1,Minarti TIMUR,Indonesia,ID
Badminton,sydney-2000,Doubles mixed,Mixed,SILVER,GameTeam,Indonesia team #1,Trikus HERYANTO,Indonesia,ID
Badminton,sydney-2000,Doubles mixed,Mixed,BRONZE,GameTeam,Great Britain team #2,Joanne GOODE,Great Britain,GB
Badminton,sydney-2000,Doubles mixed,Mixed,BRONZE,GameTeam,Great Britain team #2,Simon ARCHER,Great Britain,GB
Weightlifting,sydney-2000,62kg featherweight men,Men,GOLD,Athlete,,Nikolay PECHALOV,Croatia,HR
Weightlifting,sydney-2000,62kg featherweight men,Men,SILVER,Athlete,,Leonidas SAMPANIS,Greece,GR
Weightlifting,sydney-2000,62kg featherweight men,Men,BRONZE,Athlete,,Gennady OLESHCHUK,Belarus,BY
Weightlifting,sydney-2000,94kg men,Men,GOLD,Athlete,,Akakios KAKIASVILIS,Greece,GR
Weightlifting,sydney-2000,94kg men,Men,SILVER,Athlete,,Szymon KOLECKI,Poland,PL
Weightlifting,sydney-2000,94kg men,Men,BRONZE,Athlete,,Aleksey PETROV,Russian Federation,RU
Weightlifting,sydney-2000,+75kg women,Women,GOLD,Athlete,,Meiyuan DING,People's Republic of China,CN
Weightlifting,sydney-2000,+75kg women,Women,SILVER,Athlete,,Agata WROBEL,Poland,PL
Weightlifting,sydney-2000,+75kg women,Women,BRONZE,Athlete,,Cheryl HAWORTH,United States of America,US
Weightlifting,sydney-2000,69kg women,Women,GOLD,Athlete,,Weining LIN,People's Republic of China,CN
Weightlifting,sydney-2000,69kg women,Women,SILVER,Athlete,,Erzsebet PERESZTEGINE MARKUS,Hungary,HU
Weightlifting,sydney-2000,69kg women,Women,BRONZE,Athlete,,Karnam MALLESWARI,India,IN
Weightlifting,sydney-2000,58kg women,Women,GOLD,Athlete,,Soraya JIMENEZ MENDIVIL,Mexico,MX
Weightlifting,sydney-2000,58kg women,Women,SILVER,Athlete,,Song Hui RI,Democratic People's Republic of Korea,KP
Weightlifting,sydney-2000,58kg women,Women,BRONZE,Athlete,,Khassaraporn SUTA,Thailand,TH
Weightlifting,sydney-2000,48kg women,Women,GOLD,Athlete,,Tara NOTT,United States of America,US
Weightlifting,sydney-2000,48kg women,Women,SILVER,Athlete,,Raema Lisa RUMBEWAS,Indonesia,ID
Weightlifting,sydney-2000,48kg women,Women,BRONZE,Athlete,,Sri INDRIYANI,Indonesia,ID
Weightlifting,sydney-2000,77kg men,Men,GOLD,Athlete,,Xugang ZHAN,People's Republic of China,CN
Weightlifting,sydney-2000,77kg men,Men,SILVER,Athlete,,Viktor MITROU,Greece,GR
Weightlifting,sydney-2000,77kg men,Men,BRONZE,Athlete,,Arsen MELIKYAN,Armenia,AM
Weightlifting,sydney-2000,75kg women,Women,GOLD,Athlete,,Maria Isabel URRUTIA,Colombia,CO
Weightlifting,sydney-2000,75kg women,Women,SILVER,Athlete,,Ruth OGBEIFO,Nigeria,NG
Weightlifting,sydney-2000,75kg women,Women,BRONZE,Athlete,,Yi-Hang KUO,Chinese Taipei,TW
Weightlifting,sydney-2000,105kg heavyweight men,Men,GOLD,Athlete,,Hossein TAVAKOLI,Islamic Republic of Iran,IR
Weightlifting,sydney-2000,105kg heavyweight men,Men,SILVER,Athlete,,Alan TSAGAEV,Bulgaria,BG
Weightlifting,sydney-2000,105kg heavyweight men,Men,BRONZE,Athlete,,Asaad Said Saif ASAAD,Qatar,QA
Weightlifting,sydney-2000,105kg superheavyweight men,Men,GOLD,Athlete,,Hossein REZA ZADEH,Islamic Republic of Iran,IR
Weightlifting,sydney-2000,105kg superheavyweight men,Men,SILVER,Athlete,,Ronny WELLER,Germany,DE
Weightlifting,sydney-2000,105kg superheavyweight men,Men,BRONZE,Athlete,,Andrey CHEMERKIN,Russian Federation,RU
Weightlifting,sydney-2000,63kg women,Women,GOLD,Athlete,,Xiaomin CHEN,People's Republic of China,CN
Weightlifting,sydney-2000,63kg women,Women,SILVER,Athlete,,Valentina POPOVA,Russian Federation,RU
Weightlifting,sydney-2000,63kg women,Women,BRONZE,Athlete,,Ioanna CHATZIIOANNOU,Greece,GR
Weightlifting,sydney-2000,85kg men,Men,GOLD,Athlete,,Pyrros DIMAS,Greece,GR
Weightlifting,sydney-2000,85kg men,Men,SILVER,Athlete,,Marc HUSTER,Germany,DE
Weightlifting,sydney-2000,85kg men,Men,BRONZE,Athlete,,George ASANIDZE,Georgia,GE
Weightlifting,sydney-2000,56kg men,Men,GOLD,Athlete,,Halil MUTLU,Turkey,TR
Weightlifting,sydney-2000,56kg men,Men,SILVER,Athlete,,Wenxiong WU,People's Republic of China,CN
Weightlifting,sydney-2000,56kg men,Men,BRONZE,Athlete,,Xiangxiang ZHANG,People's Republic of China,CN
Weightlifting,sydney-2000,69kg men,Men,GOLD,Athlete,,Galabin BOEVSKI,Bulgaria,BG
Weightlifting,sydney-2000,69kg men,Men,SILVER,Athlete,,Georgi Markov,Bulgaria,BG
Weightlifting,sydney-2000,69kg men,Men,BRONZE,Athlete,,Sergei LAVRENOV,Belarus,BY
Weightlifting,sydney-2000,53kg women,Women,GOLD,Athlete,,Xia YANG,People's Republic of China,CN
Weightlifting,sydney-2000,53kg women,Women,SILVER,Athlete,,Feng-Ying LI,Chinese Taipei,TW
Weightlifting,sydney-2000,53kg women,Women,BRONZE,Athlete,,Winarni Binti SLAMET,Indonesia,ID
Beach Volleyball,sydney-2000,Beach volleyball women,Women,GOLD,GameTeam,Australia team #1,Natalie COOK,Australia,AU
Beach Volleyball,sydney-2000,Beach volleyball women,Women,GOLD,GameTeam,Australia team #1,Kerri POTTHARST,Australia,AU
Beach Volleyball,sydney-2000,Beach volleyball women,Women,SILVER,GameTeam,Brazil team #1,Adriana BEHAR,Brazil,BR
Beach Volleyball,sydney-2000,Beach volleyball women,Women,SILVER,GameTeam,Brazil team #1,#NAME?,Brazil,BR
Beach Volleyball,sydney-2000,Beach volleyball women,Women,BRONZE,GameTeam,Brazil team #2,#NAME?,Brazil,BR
Beach Volleyball,sydney-2000,Beach volleyball women,Women,BRONZE,GameTeam,Brazil team #2,Adriana SAMUEL RAMOS,Brazil,BR
Beach Volleyball,sydney-2000,Beach volleyball men,Men,GOLD,GameTeam,United States team #1,Dain BLANTON,United States of America,US
Beach Volleyball,sydney-2000,Beach volleyball men,Men,GOLD,GameTeam,United States team #1,Eric FONOIMOANA,United States of America,US
Beach Volleyball,sydney-2000,Beach volleyball men,Men,SILVER,GameTeam,Brazil team #1,#NAME?,Brazil,BR
Beach Volleyball,sydney-2000,Beach volleyball men,Men,SILVER,GameTeam,Brazil team #1,RICARDO ,Brazil,BR
Beach Volleyball,sydney-2000,Beach volleyball men,Men,BRONZE,GameTeam,Germany team #1,Jörg AHMANN,Germany,DE
Beach Volleyball,sydney-2000,Beach volleyball men,Men,BRONZE,GameTeam,Germany team #1,Axel HAGER,Germany,DE
Diving,sydney-2000,synchronized diving 3m springboard women,Women,GOLD,GameTeam,Russian Federation team,Vera ILYINA,Russian Federation,RU
Diving,sydney-2000,synchronized diving 3m springboard women,Women,GOLD,GameTeam,Russian Federation team,Ioulia PAKHALINA,Russian Federation,RU
Diving,sydney-2000,synchronized diving 3m springboard women,Women,SILVER,GameTeam,People's Republic of China team,Jingjing GUO,People's Republic of China,CN
Diving,sydney-2000,synchronized diving 3m springboard women,Women,SILVER,GameTeam,People's Republic of China team,Mingxia FU,People's Republic of China,CN
Diving,sydney-2000,synchronized diving 3m springboard women,Women,BRONZE,GameTeam,Ukraine team,Ganna SOROKINA,Ukraine,UA
Diving,sydney-2000,synchronized diving 3m springboard women,Women,BRONZE,GameTeam,Ukraine team,Olena ZHUPINA,Ukraine,UA
Diving,sydney-2000,10m platform women,Women,GOLD,Athlete,,Laura WILKINSON,United States of America,US
Diving,sydney-2000,10m platform women,Women,SILVER,Athlete,,Na Li,People's Republic of China,CN
Diving,sydney-2000,10m platform women,Women,BRONZE,Athlete,,Anne Katherine MONTMINY,Canada,CA
Diving,sydney-2000,3m springboard men,Men,GOLD,Athlete,,Ni XIONG,People's Republic of China,CN
